"Region","Country","AZE_ID","MapID","Type","SiteNameFi","Latitude","Longitude","NewSpeciesName","Scientific","Common_nam","Class","Order_","Family","IUCNCode","BirdLifeCode","2008_10__R","PercentProtectedWDPA","ProtectionWDPA","Protected","Protecte_1","AZE2005_si","2005_2009","AZE_site__","AZE2005_Tr","SitRedID","WDPA Site Code","IUCN Red List Link","BirdLife DZ Species Link","BirdLife DZ Site Link","Protected Planet Link","Field29"
"ASIA","Indonesia",202,"IDN4","Single Site","Gunung Gede-Pangrango National Park",-6.783605,106.91647,,"Sundamys maxi","Bartels's Rat","MAMMALIA","RODENTIA","MURIDAE",21151,,"EN",100,,,,"Cibuni",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/21151/0",,,,
"ASIA","Indonesia",203,"IDN5","Single Site","Gunung Kapalat Mada",-3.291388,126.179682,,"Madanga ruficollis","Rufous-throated White-eye","AVES","PASSERIFORMES","ZOSTEROPIDAE",106007517,7517,"EN",0,,"Partial","Gunung Kepalat Mada",,,,-1,15978,,"http://www.iucnredlist.org/apps/redlist/details/106007517/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7517","http://www.birdlife.org/datazone/sitefactsheet.php?id=15978",,
"PACIFIC","Solomon Islands",394,"SLB4","Single Site","Nendö and Tömotu Neo",-10.706046,165.819161,,"Clytorhynchus sanctaecrucis","Santa Cruz Shrikebill","AVES","PASSERIFORMES","MONARCHIDAE",160032375,32375,"EN",0,,,,,,,0,29786,,"http://www.iucnredlist.org/apps/redlist/details/160032375/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=32375","http://www.birdlife.org/datazone/sitefactsheet.php?id=29786",,
"ASIA","Indonesia",204,"IDN6","Single Site","Gunung Lampobatang Protection Forest",-5.340054,119.957213,,"Bunomys coelestis","Heavenly Hill Rat","MAMMALIA","RODENTIA","MURIDAE",3329,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/3329/0",,,,
"ASIA","Indonesia",207,"IDN7","Single Site","Gunung Talakmau",0.069292,99.961669,,"Philautus similis",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58907,,"EN",0,,,,"Gunung Talakmau",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58907/0",,,,
"ASIA","Indonesia",208,"IDN8","Single Site","Gunung Unggaran",-7.162988,110.376959,,"Philautus jacobsoni",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58857,,"CR",0,,,,"Gunung Unggaran",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58857/0",,,,
"ASIA","Indonesia",264,"IDN9","Single Site","Kai Besar Nature Reserve",-5.456511,133.103324,,"Melomys bannisteri","Great Kai Island Melomys","MAMMALIA","RODENTIA","MURIDAE",136604,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136604/0",,,,
"ASIA","Indonesia",267,"IDN10","Single Site","Karakelang",4.364407,126.798326,,"Eos histrio","Red-and-blue Lory","AVES","PSITTACIFORMES","PSITTACIDAE",106001339,1339,"EN",89,,"Partial","Karakelang Selatan dan Utara",,,,-1,16358,,"http://www.iucnredlist.org/apps/redlist/details/106001339/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1339","http://www.birdlife.org/datazone/sitefactsheet.php?id=16358",,
"ASIA","Indonesia",267,"IDN10","Single Site","Karakelang",4.364407,126.798326,,"Gymnocrex talaudensis","Talaud Rail","AVES","GRUIFORMES","RALLIDAE",160030064,30064,"EN",89,,"Partial","Karakelang Selatan dan Utara",,,,-1,16358,,"http://www.iucnredlist.org/apps/redlist/details/160030064/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=30064","http://www.birdlife.org/datazone/sitefactsheet.php?id=16358",,
"ASIA","Indonesia",274,"IDN11","Single Site","Kofiau",-1.200304,129.820744,,"Tanysiptera ellioti","Kofiau Paradise-kingfisher","AVES","Coraciiformes","ALCEDINIDAE",106001145,1145,"EN",0,,,,,,,0,29773,,"http://www.iucnredlist.org/apps/redlist/details/106001145/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1145","http://www.birdlife.org/datazone/sitefactsheet.php?id=29773",,
"ASIA","Indonesia",313,"IDN12","Single Site","Lubuk Selasi",-0.917092,100.693446,"Yes","Duttaphrynus sumatranus",,"AMPHIBIA","ANURA","BUFONIDAE",54770,,"CR",0,,,,"Lubuk Selasi",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54770/0",,,,
"ASIA","Indonesia",384,"IDN13","Single Site","Manusela National Park",-3.115076,129.499763,,"Melomys aerosus","Dusky Mosaic-tailed Rat","MAMMALIA","RODENTIA","MURIDAE",13114,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/13114/0",,,,
"ASIA","Indonesia",384,"IDN13","Single Site","Manusela National Park",-3.115076,129.499763,,"Melomys fraterculus","Manusela Mosaic-tailed Rat","MAMMALIA","RODENTIA","MURIDAE",13120,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/13120/0",,,,
"ASIA","Indonesia",384,"IDN13","Single Site","Manusela National Park",-3.115076,129.499763,,"Nesoromys ceramicus","Seram Island Mountain Rat","MAMMALIA","RODENTIA","MURIDAE",20757,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/20757/0",,,,
"ASIA","Indonesia",384,"IDN13","Single Site","Manusela National Park",-3.115076,129.499763,,"Rhynchomeles prattorum","Seram Bandicoot","MAMMALIA","PERAMELEMORPHIA","PERAMELIDAE",19711,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/19711/0",,,,
"ASIA","Indonesia",354,"IDN14","Single Site","Morowali Nature Reserve",-1.651028,121.535349,,"Bunomys prolatus","Long-headed Hill Rat","MAMMALIA","RODENTIA","MURIDAE",3333,,"EN",100,,,,"Morowali",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/3333/0",,,,
"ASIA","Indonesia",354,"IDN14","Single Site","Morowali Nature Reserve",-1.651028,121.535349,,"Maxomys wattsi","Watts's Spiny Rat","MAMMALIA","RODENTIA","MURIDAE",12906,,"EN",100,,,,"Morowali",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/12906/0",,,,
"ASIA","Indonesia",414,"IDN15","Single Site","Owi Island",-1.258339,136.216799,,"Uromys emmae","Emma's Giant Rat","MAMMALIA","RODENTIA","MURIDAE",136470,,"CR",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136470/0",,,,
"ASIA","Indonesia",415,"IDN16","Single Site","Pagar Alam",-4.002919,103.261861,,"Chimarrogale sumatrana","Sumatra Water Shrew","MAMMALIA","EULIPOTYPHLA","SORICIDAE",4649,,"DD",0,,,,"Pager Alam",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/4649/0",,,,
"ASIA","Indonesia",451,"IDN17","Single Site","Pegunungan Cyclops Nature Reserve",-2.515374,140.548103,,"Zaglossus attenboroughi","Attenborough's Echidna","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE",136322,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136322/0",,,,
"ASIA","Indonesia",452,"IDN18","Single Site","Pegunungan Sahendaruman",3.510778,125.540961,,"Colluricincla sanghirensis","Sangihe Shrike-thrush","AVES","PASSERIFORMES","COLLURICINCLIDAE",106009816,9816,"CR",0,,"Unprotected","Unknown","Gunung Sahendaruman",,,-1,16362,,"http://www.iucnredlist.org/apps/redlist/details/106009816/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9816","http://www.birdlife.org/datazone/sitefactsheet.php?id=16362",,
"ASIA","Indonesia",452,"IDN18","Single Site","Pegunungan Sahendaruman",3.510778,125.540961,,"Eutrichomyias rowleyi","Caerulean Paradise-flycatcher","AVES","PASSERIFORMES","MONARCHIDAE",106006062,6062,"CR",0,,"Unprotected","Unknown","Gunung Sahendaruman",,,-1,16362,,"http://www.iucnredlist.org/apps/redlist/details/106006062/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6062","http://www.birdlife.org/datazone/sitefactsheet.php?id=16362",,
"ASIA","Indonesia",452,"IDN18","Single Site","Pegunungan Sahendaruman",3.510778,125.540961,,"Zosterops nehrkorni","Sangihe White-eye","AVES","PASSERIFORMES","ZOSTEROPIDAE",160030062,30062,"CR",0,,"Unprotected","Unknown","Gunung Sahendaruman",,,-1,16362,,"http://www.iucnredlist.org/apps/redlist/details/160030062/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=30062","http://www.birdlife.org/datazone/sitefactsheet.php?id=16362",,
"ASIA","Indonesia",453,"IDN19","Single Site","Peleng-Banggai",-1.799792,123.119078,,"Corvus unicolor","Banggai Crow","AVES","PASSERIFORMES","CORVIDAE",106005764,5764,"CR",0,,"Unprotected","Unprotected",,,,-1,16374,,"http://www.iucnredlist.org/apps/redlist/details/106005764/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=5764","http://www.birdlife.org/datazone/sitefactsheet.php?id=16374",,
"ASIA","Indonesia",482,"IDN20","Single Site","Pulau Boano",-2.980183,127.912877,,"Monarcha boanensis","Black-chinned Monarch","AVES","PASSERIFORMES","MONARCHIDAE",106006107,6107,"CR",0,,"Unprotected","Unprotected",,,,-1,15981,,"http://www.iucnredlist.org/apps/redlist/details/106006107/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6107","http://www.birdlife.org/datazone/sitefactsheet.php?id=15981",,
"ASIA","Indonesia",509,"IDN21","Single Site","Roti Island",-10.725125,123.124536,,"Chelodina mccordi","Roti Island Snake-necked Turtle","REPTILIA","TESTUDINES","CHELIDAE",4606,,"CR",0,,,,"Roti Island",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/4606/0",,,,
"PACIFIC","Solomon Islands",318,"SLB2","Single Site","Makira",-10.621333,161.893833,,"Gallinula silvestris","Makira Moorhen","AVES","GRUIFORMES","RALLIDAE",106002934,2934,"CR",0,,"Unprotected","Unprotected","Makira Mountains",,,-1,23640,,"http://www.iucnredlist.org/apps/redlist/details/106002934/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2934","http://www.birdlife.org/datazone/sitefactsheet.php?id=23640",,
"ASIA","Indonesia",513,"IDN22","Single Site","Ruteng Protection Forest",-8.647399,120.545315,,"Paulamys naso","Flores Long-nosed Rat","MAMMALIA","RODENTIA","MURIDAE",16426,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/16426/0",,,,
"ASIA","Indonesia",513,"IDN22","Single Site","Ruteng Protection Forest",-8.647399,120.545315,,"Suncus mertensi","Flores Shrew","MAMMALIA","EULIPOTYPHLA","SORICIDAE",21146,,"EN",100,,,,"Ruteng",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/21146/0",,,,
"ASIA","Indonesia",518,"IDN23","Single Site","Salibabu Island",3.929827,126.678658,,"Ailurops melanotis","Talaud Bear Cuscus","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE",136218,,"CR",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136218/0",,,,
"ASIA","Indonesia",525,"IDN24","Single Site","Sanana Island",-2.22009,125.956318,,"Callulops kopsteini",,"AMPHIBIA","ANURA","MICROHYLIDAE",57738,,"EN",0,,,,"Sanana Island",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57738/0",,,,
"ASIA","Indonesia",547,"IDN25","Single Site","Siau",2.743853,125.394937,,"Otus siaoensis","Siau Scops-owl","AVES","STRIGIFORMES","STRIGIDAE",160030061,30061,"CR",0,,"Unprotected","Unprotected",,,,-1,16363,,"http://www.iucnredlist.org/apps/redlist/details/160030061/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=30061","http://www.birdlife.org/datazone/sitefactsheet.php?id=16363",,
"ASIA","Indonesia",572,"IDN26","Single Site","Sipora Island",-2.199187,99.664578,,"Hylopetes sipora","Sipora Flying Squirrel","MAMMALIA","RODENTIA","SCIURIDAE",10606,,"EN",0,,,,"Sipora Island",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/10606/0",,,,
"ASIA","Indonesia",594,"IDN27","Single Site","Taliabu Utara",-1.746498,124.665145,,"Tyto nigrobrunnea","Taliabu Masked-owl","AVES","STRIGIFORMES","TYTONIDAE",106002147,2147,"EN",0,,"Unprotected","Unprotected","Tubang",,,-1,15976,,"http://www.iucnredlist.org/apps/redlist/details/106002147/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2147","http://www.birdlife.org/datazone/sitefactsheet.php?id=15976",,
"ASIA","Indonesia",596,"IDN28","Single Site","Tanah Jampea",-7.089631,120.685154,,"Monarcha everetti","White-tipped Monarch","AVES","PASSERIFORMES","MONARCHIDAE",106006105,6105,"EN",0,,"Unprotected","Unprotected",,,,-1,16387,,"http://www.iucnredlist.org/apps/redlist/details/106006105/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6105","http://www.birdlife.org/datazone/sitefactsheet.php?id=16387",,
"ASIA","Indonesia",619,"IDN29","Single Site","Ujung Kulon National Park",-6.667272,105.341536,,"Rhinoceros sondaicus","Javan Rhinoceros","MAMMALIA","PERISSODACTYLA","RHINOCEROTIDAE",19495,,"CR",100,,,,"Ujung Kulon",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/19495/0",,,,
"ASIA","Indonesia",642,"IDN30","Single Site","Waigeo Utara/Timur",-0.1618,130.9717,,"Aepypodius bruijnii","Bruijn's Brush-turkey","AVES","GALLIFORMES","MEGAPODIIDAE",100600112,112,"EN",69,,,,,,,0,26461,,"http://www.iucnredlist.org/apps/redlist/details/100600112/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=112","http://www.birdlife.org/datazone/sitefactsheet.php?id=26461",,
"ASIA","Indonesia",652,"IDN31","Single Site","Wondiwoi Nature Reserve",-2.737302,134.592895,,"Dendrolagus mayri","Wondiwoi Tree-kangaroo","MAMMALIA","DIPROTODONTIA","MACROPODIDAE",136668,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136668/0",,,,
"ASIA","Japan",148,"JPN1","Single Site","Daisen-Oki National Park",35.756499,133.252226,,"Hynobius okiensis","Oki Salamander","AMPHIBIA","CAUDATA","HYNOBIIDAE",10616,,"CR",100,,,,"Oki Islands",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/10616/0",,,,
"ASIA","Japan",356,"JPN2","Single Site","Mount Amagi and Mount Inokawa",27.772595,128.956359,,"Tokudaia tokunoshimensis","Tokunoshima Spiny Rat","MAMMALIA","RODENTIA","MURIDAE",136695,,"EN",24,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136695/0",,,,
"ASIA","Japan",400,"JPN3","Single Site","Niigata Lowlands",37.736687,138.994375,,"Mogera etigo","Etigo Mole","MAMMALIA","EULIPOTYPHLA","TALPIDAE",13604,,"EN",0,,,,"Niigata lowlands",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/13604/0",,,,
"ASIA","Japan",610,"JPN4","Single Site","Tsushima Island",34.515078,129.373266,,"Murina tenebrosa","Tsushima Tube-nosed Bat","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",13948,,"CR",26,,,,"Tsushima Islands",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/13948/0",,,,
"ASIA","Japan",660,"JPN5","Single Site","Yambaru",26.666567,128.157659,,"Limnonectes namiyei",,"AMPHIBIA","ANURA","DICROGLOSSIDAE",41239,,"EN",23,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/41239/0",,,,
"ASIA","Japan",660,"JPN5","Single Site","Yambaru",26.666567,128.157659,,"Odorrana narina","Ryukyu Tip-nosed Frog","AMPHIBIA","ANURA","RANIDAE",58675,,"EN",23,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/58675/0",,,,
"AFRICA","Tanzania, United Republic of",617,"TZA5","Single Site","Udzungwa Mountains",-8.177246,35.919074,,"Nectophrynoides poyntoni",,"AMPHIBIA","ANURA","BUFONIDAE",54842,,"CR",83,,"Protected","Forest Reserves","Udzungwa Mountains",,,-1,,"Udzungwa_Mountains_National_Park","http://www.iucnredlist.org/apps/redlist/details/54842/0",,,"http://www.protectedplanet.net/sites/Udzungwa_Mountains_National_Park",
"AMERICAS","United States of America",1005,"USA6","Single Site","Hakalau Forest National Wildlife Refuge",19.24317,-155.569316,,"Corvus hawaiiensis","Hawaiian Crow","AVES","PASSERIFORMES","CORVIDAE",106005793,5793,"EW",29,,,,"Kona, Hawaii",,,-1,26094,,"http://www.iucnredlist.org/apps/redlist/details/106005793/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=5793","http://www.birdlife.org/datazone/sitefactsheet.php?id=26094",,
"ASIA","Japan",660,"JPN5","Single Site","Yambaru",26.666567,128.157659,,"Tokudaia muenninki","Okinawa Spiny Rat","MAMMALIA","RODENTIA","MURIDAE",21972,,"CR",23,,,,"Yambaru, Northern Okinawa forest",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/21972/0",,,,
"ASIA","Japan",664,"JPN6","Single Site","Yatsugatake - Chushin Kogen Quasi National Park",36.119196,138.418491,,"Picea koyamae",,"CONIFEROPSIDA","CONIFERALES","PINACEAE",31290,,"EN",100,,,,"Yatsuga-take",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/31290/0",,,,
"ASIA","Malaysia",206,"MYS1","Single Site","Gunung Mulu National Park",4.088101,114.890259,,"Pelophryne api",,"AMPHIBIA","ANURA","BUFONIDAE",54865,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/54865/0",,,,
"ASIA","Malaysia",298,"MYS2","Single Site","Lipaso Protection Forest Reserve",5.707787,117.03916,,"Leptobrachella palmata",,"AMPHIBIA","ANURA","MEGOPHRYIDAE",57546,,"CR",100,,,,"Lipaso Forest Reserve",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57546/0",,,,
"ASIA","Myanmar",187,"MMR1","Single Site","Fen Shui Ling Valley",25.886368,98.645564,,"Picea farreri",,"CONIFEROPSIDA","CONIFERALES","PINACEAE",31331,,"EN",6,,,,"Fen Shui Ling valley",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/31331/0",,,,
"ASIA","Myanmar",8002,"MMR2","Single Site","Htamanthi",25.420777,95.48694,"Yes","Batagur trivittata","Burmese Roofed Turtle","REPTILIA","TESTUDINES","GEOEMYDIDAE",10952,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/10952/0",,,,
"ASIA","Myanmar",391,"MMR3","Single Site","Natmataung National Park (Mount Victoria)",21.428006,93.786599,,"Sitta victoriae","White-browed Nuthatch","AVES","PASSERIFORMES","SITTIDAE",106006885,6885,"EN",79,,"Partial","Natma Taung National Park","Namataung National Park",,,-1,16291,,"http://www.iucnredlist.org/apps/redlist/details/106006885/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6885","http://www.birdlife.org/datazone/sitefactsheet.php?id=16291",,
"ASIA","Philippines",142,"PHL1","Single Site","Cuernos de Negros",9.315695,123.131169,,"Stachyris nigrorum","Negros Striped-babbler","AVES","PASSERIFORMES","TIMALIIDAE",106007920,7920,"EN",32,,"Unprotected","Unprotected",,,,-1,9766,,"http://www.iucnredlist.org/apps/redlist/details/106007920/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7920","http://www.birdlife.org/datazone/sitefactsheet.php?id=9766",,
"ASIA","Philippines",142,"PHL1","Single Site","Cuernos de Negros",9.315695,123.131169,,"Crocidura negrina","Negros Shrew","MAMMALIA","EULIPOTYPHLA","SORICIDAE",5609,,"EN",32,,,,"Cuernos de Negros",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/5609/0",,,,
"ASIA","Philippines",365,"PHL2","Single Site","Mount Kambinlio and Mount Redondo",10.214854,125.626001,,"Crateromys australis","Dinagat Bushy-tailed Cloud Rat","MAMMALIA","RODENTIA","MURIDAE",5499,,"CR",0,,,,"Mt Kambinlio and Mt Redondo",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/5499/0",,,,
"ASIA","Philippines",366,"PHL3","Single Site","Mount Kanla-on Natural Park",10.451616,123.15468,,"Ptilinopus arcanus","Negros Fruit-dove","AVES","COLUMBIFORMES","COLUMBIDAE",106002701,2701,"CR",98,,"Partial","Mt. Canlaon National Park","Mount Canlaon National Park",,,-1,9763,,"http://www.iucnredlist.org/apps/redlist/details/106002701/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2701","http://www.birdlife.org/datazone/sitefactsheet.php?id=9763",,
"ASIA","Philippines",577,"PHL4","Single Site","South and North Gigante Island",11.60163,123.341322,,"Platymantis insulatus",,"AMPHIBIA","ANURA","CERATOBATRACHIDAE",17519,,"CR",0,,,,"Santa Gigante Island",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/17519/0",,,,
"ASIA","Philippines",599,"PHL5","Single Site","Tawi-Tawi Island",5.211626,120.020568,,"Anthracoceros montani","Sulu Hornbill","AVES","Coraciiformes","BUCEROTIDAE",100600950,950,"CR",0,,"Unprotected","Unprotected",,,,-1,9815,,"http://www.iucnredlist.org/apps/redlist/details/100600950/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=950","http://www.birdlife.org/datazone/sitefactsheet.php?id=9815",,
"ASIA","Philippines",599,"PHL5","Single Site","Tawi-Tawi Island",5.211626,120.020568,,"Gallicolumba menagei","Sulu Bleeding-heart","AVES","COLUMBIFORMES","COLUMBIDAE",106002609,2609,"CR",0,,"Unprotected","Unprotected",,,,-1,9815,,"http://www.iucnredlist.org/apps/redlist/details/106002609/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2609","http://www.birdlife.org/datazone/sitefactsheet.php?id=9815",,
"ASIA","Philippines",599,"PHL5","Single Site","Tawi-Tawi Island",5.211626,120.020568,,"Phapitreron cinereiceps","Tawitawi Brown-dove","AVES","COLUMBIFORMES","COLUMBIDAE",106002630,2630,"EN",0,,"Unprotected","Unprotected",,,,-1,9815,,"http://www.iucnredlist.org/apps/redlist/details/106002630/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2630","http://www.birdlife.org/datazone/sitefactsheet.php?id=9815",,
"ASIA","Sri Lanka",186,"LKA1","Single Site","Gannoruwa Forest Reserve",7.287908,80.592285,"Yes","Pseudophilautus zorro",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58940,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/58940/0",,,,
"ASIA","Sri Lanka",219,"LKA2","Single Site","Horton Plains and Agra-Bopats",6.820952,80.758824,"Yes","Pseudophilautus alto",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58813,,"EN",29,,,,"Horton Plains, Agra-Bopath, Adam's Peak, Pattipola",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58813/0",,,,
"ASIA","Sri Lanka",219,"LKA2","Single Site","Horton Plains and Agra-Bopats",6.820952,80.758824,"Yes","Pseudophilautus microtympanum",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58874,,"EN",29,,,,"Horton Plains, Agra-Bopath, Adam's Peak, Pattipola",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58874/0",,,,
"ASIA","Sri Lanka",219,"LKA2","Single Site","Horton Plains and Agra-Bopats",6.820952,80.758824,"Yes","Pseudophilautus silus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58904,,"EN",29,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/58904/0",,,,
"ASIA","Sri Lanka",266,"LKA3","Single Site","Kanneliya Forest Reserve",6.25585,80.371224,"Yes","Pseudophilautus limbus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58863,,"CR",85,,,,"Hiniduma",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58863/0",,,,
"ASIA","Sri Lanka",266,"LKA3","Single Site","Kanneliya Forest Reserve",6.25585,80.371224,"Yes","Pseudophilautus nemus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58879,,"CR",85,,,,"Hiniduma",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58879/0",,,,
"ASIA","Sri Lanka",272,"LKA4","Single Site","Knuckles Range",7.462186,80.769665,,"Nannophrys marmorata",,"AMPHIBIA","ANURA","DICROGLOSSIDAE",58391,,"CR",0,,,,"Knuckles Forest Reserve",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58391/0",,,,
"ASIA","Sri Lanka",272,"LKA4","Single Site","Knuckles Range",7.462186,80.769665,"Yes","Pseudophilautus fulvus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58845,,"EN",0,,,,"Knuckles Forest Reserve",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58845/0",,,,
"ASIA","Sri Lanka",272,"LKA4","Single Site","Knuckles Range",7.462186,80.769665,,"Pseudophilautus hoffmanni",,"AMPHIBIA","ANURA","RHACOPHORIDAE",61882,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61882/0",,,,
"ASIA","Sri Lanka",272,"LKA4","Single Site","Knuckles Range",7.462186,80.769665,"Yes","Pseudophilautus macropus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58868,,"CR",0,,,,"Knuckles Forest Reserve",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58868/0",,,,
"ASIA","Sri Lanka",272,"LKA4","Single Site","Knuckles Range",7.462186,80.769665,,"Pseudophilautus mooreorum",,"AMPHIBIA","ANURA","RHACOPHORIDAE",61884,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61884/0",,,,
"ASIA","Sri Lanka",272,"LKA4","Single Site","Knuckles Range",7.462186,80.769665,,"Pseudophilautus steineri",,"AMPHIBIA","ANURA","RHACOPHORIDAE",61888,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61888/0",,,,
"ASIA","Sri Lanka",272,"LKA4","Single Site","Knuckles Range",7.462186,80.769665,,"Pseudophilautus stuarti",,"AMPHIBIA","ANURA","RHACOPHORIDAE",61889,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61889/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,"Yes","Pseudophilautus auratus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58819,,"EN",0,,,,"Morningside",,,0,,,"http://www.iucnredlist.org/apps/redlist/details/58819/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,"Yes","Pseudophilautus lunatus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58866,,"CR",0,,,,"Sinharaja, Morningside and Handapanella Plains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58866/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,"Yes","Pseudophilautus ocularis",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58881,,"EN",0,,,,"Sinharaja, Morningside and Handapanella Plains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58881/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,"Yes","Pseudophilautus papillosus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58885,,"CR",0,,,,"Sinharaja, Morningside and Handapanella Plains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58885/0",,,,
